order_order_id,order_customer_id,order_order_date,order_order_status,order_order_total,customer_customer_id,customer_contact_id,customer_customer_since,customer_status,customer_segment,contact_contact_id,contact_email,contact_full_name,contact_phone,contact_country,contact_city,contact_address_line1,contact_company_name,contact_job_title,product_product_id,product_product_name,product_category,product_brand,product_list_price
O2670,CU1217,2025-09-12,pending,5652.9,CU1217,C2091,2022-10-15,active,corporate,C2091,timothysmith@hotmail.com,John Morgan,(125)432-6920,Egypt,West Holly,"322 Jonathan Springs Suite 814
East Christina, IA 28033","Olson, Palmer and Hodges",Arboriculturist,P182,expedita,Electronics,Franklin PLC,2455.42
O2671,CU376,2026-01-21,cancelled,9621.24,CU376,C1111,2021-10-12,active,corporate,C1111,nharrison@yahoo.com,Dana Phillips,025-314-8063x5527,Egypt,North Teresa,"PSC 6799, Box 0893
APO AA 23685",Allen Group,Animator,P243,libero,Clothing,"Harris, Mcdonald and Drake",4413.03
O2672,CU392,2024-11-14,pending,6157.5,CU392,C2796,2022-07-25,active,retail,C2796,andreaperry@ho-rodriguez.com,Craig Scott,372-791-8440,Egypt,Williamstown,"PSC 7062, Box 9294
APO AE 35537",Allen-Castro,Energy manager,P274,iure,Clothing,Pruitt LLC,318.61
O2673,CU906,2026-01-30,cancelled,1407.87,CU906,C2921,2024-01-22,active,corporate,C2921,stephanie28@yahoo.com,Amanda Pena,082-724-6633,Egypt,Lake Candacehaven,"6189 York Squares
Port Michael, OR 31495","Page, Christensen and Coffey",Therapeutic radiographer,P38,inventore,Electronics,Martin-Butler,585.31
O2674,CU179,2024-09-13,shipped,5748.68,CU179,C2150,2023-01-26,inactive,retail,C2150,victorwashington@short-gilmore.com,Gregory Lindsey,+1-871-274-4855,Egypt,Rebeccaland,"5379 Dwayne Plaza
Bensonville, GA 42356",Newton-Anderson,Interpreter,P76,voluptate,Food,"Mitchell, Hendricks and Bailey",956.09
O2675,CU2388,2024-07-12,cancelled,6226.37,CU2388,C2587,2025-07-01,active,corporate,C2587,jasonmendoza@schmidt-hunt.com,Ryan Cuevas,216.885.4558,Egypt,Lopezborough,"989 Dean Cove
Samanthaview, IA 11261","Armstrong, Kline and Parker",Amenity horticulturist,P421,amet,Food,Rodriguez Group,1599.16
O2676,CU773,2025-11-03,shipped,8376.62,CU773,C2301,2025-08-21,inactive,retail,C2301,mmendoza@yahoo.com,Nancy Berg,128.730.4505,Egypt,Lake Robertburgh,"85737 Brennan Shoals
East Kennethburgh, UT 64915","Mitchell, Mcbride and Barker","Conservation officer, historic buildings",P312,culpa,Clothing,Sims PLC,4314.78
O2677,CU1756,2025-06-01,shipped,410.52,CU1756,C1080,2026-02-01,active,retail,C1080,tiffanysuarez@tyler.org,Lori Watson,001-161-905-3102,Egypt,New Sandrafurt,"69212 Brian Rest
Johnland, WV 37823",Roberts Ltd,Senior tax professional/tax inspector,P282,doloribus,Electronics,Lee-Adkins,2002.13
O2678,CU1944,2025-04-25,pending,7004.31,CU1944,C1654,2025-02-04,active,corporate,C1654,eschwartz@west.com,Michelle Brown,937.447.9808,Egypt,Stacyhaven,"767 Matthews Land
West Sydneyton, WV 22231",Bishop Inc,"Surveyor, quantity",P222,nisi,Food,Wilson-Hernandez,3034.52
O2679,CU2510,2025-07-03,pending,8517.16,CU2510,C27,2022-12-13,active,corporate,C27,tiffanygonzalez@howard.info,Jeremy Sanchez,(165)085-2821x7023,Egypt,Welchhaven,"0612 Daugherty Plains
Robertborough, TN 48852",Hebert and Sons,Animal nutritionist,P278,deserunt,Electronics,"Welch, Brown and Anderson",4070.57
O2680,CU2696,2025-04-27,shipped,7421.25,CU2696,C1712,2023-10-31,active,retail,C1712,bradleyrivera@hotmail.com,Ryan Jones,(966)435-2457x48970,Egypt,East Aliciaville,"4390 Kirk Way
Port Susanbury, TN 70370","Espinoza, Perez and Edwards",Chartered certified accountant,P155,quos,Electronics,"Jackson, Lopez and Walker",4308.06
O2681,CU1834,2025-01-23,pending,1309.55,CU1834,C1478,2023-10-09,active,retail,C1478,vickimiller@moore.com,Victoria Gray,001-743-283-2258,Egypt,Port Cynthialand,"5240 Michael Passage Apt. 864
Robertsbury, RI 37329",Baker-Dickerson,"Engineer, manufacturing systems",P426,inventore,Food,Clark-Mills,1120.16
O2682,CU1615,2026-03-07,cancelled,6482.48,CU1615,C2842,2024-03-22,active,retail,C2842,christina71@ward-holmes.com,Jasmine Dixon,001-317-384-1999x93918,Egypt,Saramouth,"174 Rocha Flat Apt. 966
North Jacob, MI 74338","Baker, Foster and Landry",Quarry manager,P9,dolorum,Food,Foster-Mason,1107.99
O2683,CU1639,2024-12-25,shipped,4088.9,CU1639,C1806,2021-07-31,active,corporate,C1806,lgomez@wolfe.com,Valerie Escobar,+1-982-336-2673,Egypt,Moraton,"32727 Weaver Ville Suite 639
Myerstown, MI 95380","Bass, Lucas and English",Chief Operating Officer,P498,quos,Clothing,"Terry, Smith and Swanson",3545.01
O2684,CU2514,2025-11-13,cancelled,6986.24,CU2514,C399,2021-05-21,inactive,corporate,C399,donna31@hotmail.com,Timothy Cole,609-109-0924x32700,Egypt,Jenniferhaven,"PSC 3323, Box 5413
APO AA 15178","Wilson, Nichols and Benson",Call centre manager,P270,ad,Food,Moran PLC,1313.74
O2685,CU511,2025-01-08,shipped,8382.98,CU511,C2276,2025-03-31,active,corporate,C2276,kimberlylyons@yahoo.com,Ryan Bowen,001-274-147-7973x82162,Egypt,South Kurtton,"39253 Robert Causeway
New Jillianborough, AL 00813",Brown-Saunders,"Lecturer, higher education",P331,aliquid,Food,"Clark, Woods and Cook",1108.53
O2686,CU2554,2025-04-08,pending,9002.03,CU2554,C2869,2024-07-18,inactive,corporate,C2869,amber63@gmail.com,Jesse Powell,+1-113-122-1533x7093,Egypt,Sweeneyfort,"661 Martin Divide Suite 045
West Jeffreyfurt, RI 88764","Johnson, Ross and Nunez",Photographer,P274,iure,Clothing,Pruitt LLC,318.61
O2687,CU1268,2025-10-29,shipped,3245.78,CU1268,C2363,2025-08-14,inactive,retail,C2363,padillaamanda@rogers-friedman.biz,Ariana Murphy,(059)022-7538x575,Egypt,Maryfurt,"722 Jackson Islands
New Samantha, WI 34730",Williams Group,Planning and development surveyor,P13,repudiandae,Food,Thompson-Mcdaniel,3070.63
O2688,CU1011,2026-01-02,shipped,624.35,CU1011,C776,2026-04-10,inactive,retail,C776,fredjohnson@hotmail.com,David Johnson,(839)122-3200,Egypt,Kristaberg,"858 Reyes Islands Suite 969
New Wesley, ND 84678","Harris, Butler and Donovan",Visual merchandiser,P84,recusandae,Electronics,Fletcher Group,2648.22
O2689,CU1105,2026-04-20,pending,2233.22,CU1105,C2540,2023-10-16,active,corporate,C2540,kathryn33@hughes.info,David Lynch,(496)170-8545x53071,Egypt,South Anthonymouth,"865 Rivera Plains Suite 018
Staceymouth, NY 59892",Collins-Austin,"Surveyor, building control",P72,commodi,Electronics,Harrison Ltd,4945.6
O2690,CU1507,2024-10-01,cancelled,9932.1,CU1507,C2407,2023-08-20,inactive,retail,C2407,kimberlyschroeder@hotmail.com,Carol Morris,201-470-0220,Egypt,Lake Daniel,"56040 Smith Park
Floresburgh, CT 42334",Ray-Sanchez,Insurance underwriter,P206,eius,Electronics,Conner-Garcia,4203.73
O2691,CU1825,2025-05-21,pending,7836.48,CU1825,C454,2025-11-14,active,retail,C454,ronniemartin@hotmail.com,Stephanie Barrera,(393)714-7904x8789,Egypt,Ashleyborough,"81386 John Crossing Apt. 570
Lake Kellimouth, IN 62799",Wang-Hall,Archaeologist,P370,fugit,Clothing,Cole Group,1850.17
O2692,CU888,2025-11-13,shipped,3949.07,CU888,C1370,2025-11-10,active,retail,C1370,cassiebrewer@yahoo.com,Megan Cole,218.324.9432,Egypt,Port Stephaniefurt,"924 Walsh Knoll
North Tonya, DE 38446",Cisneros-Lewis,"Engineer, water",P47,ea,Electronics,Lee-Oconnor,1027.58
O2693,CU2652,2025-08-24,pending,4752.06,CU2652,C927,2025-03-31,inactive,retail,C927,stephaniejohnson@yahoo.com,Matthew Wise,102.053.8579,Egypt,Morenoborough,"7287 Medina Lake
New Derrick, OH 00625","Turner, Wagner and Washington",Clinical molecular geneticist,P65,numquam,Electronics,"Mccann, Sweeney and Clark",4269.99
O2694,CU1261,2024-12-04,pending,5123.6,CU1261,C845,2021-05-31,inactive,retail,C845,patrickaaron@garcia-perry.com,Robyn Gordon,+1-975-304-4003x528,Egypt,Kristafort,"06093 Young Avenue
Port Stephenberg, MT 57997",Cross Inc,Energy engineer,P209,laudantium,Food,Edwards-Bush,1771.75
O2695,CU2983,2025-07-19,pending,9976.86,CU2983,C2866,2022-08-22,active,corporate,C2866,csmith@hotmail.com,James Stephenson,001-026-807-7444x855,Egypt,North Dianemouth,"45821 Sylvia Station
Grimestown, MI 28313",Brown Group,Ranger/warden,P473,aut,Food,Rojas-Collins,456.26
O2696,CU2234,2026-03-22,shipped,6756.53,CU2234,C1277,2021-12-24,inactive,corporate,C1277,jonesjohn@peterson.biz,Jennifer Lowery,(379)399-2867,Egypt,Lake Jimmy,"6954 Holly Coves Suite 682
Rodriguezchester, OH 30551",Hernandez Group,Personal assistant,P223,quam,Clothing,Lee Ltd,3807.64
O2697,CU2065,2024-09-11,cancelled,9955.37,CU2065,C587,2026-04-27,inactive,retail,C587,angela06@jensen.info,Shane Clark,448-422-6725,Egypt,Thomasville,"USNS Bean
FPO AE 19722",Barr and Sons,Recruitment consultant,P395,laborum,Clothing,Bautista-Sampson,2810.07
O2698,CU1417,2025-07-27,pending,5709.08,CU1417,C864,2021-11-08,inactive,retail,C864,vellison@kelly.com,Holly Johnson,+1-077-500-3158,Egypt,Nguyentown,"52600 Amanda Manors
Nancyburgh, ME 42734","Barnes, Jones and Dean",Plant breeder/geneticist,P306,commodi,Electronics,Miller Inc,4047.8
O2699,CU858,2025-10-06,cancelled,1904.37,CU858,C246,2022-07-12,inactive,retail,C246,sarah91@yahoo.com,James Neal,+1-855-243-9257,Egypt,West Jesuston,"PSC 9512, Box 1019
APO AA 75863","Stout, Thompson and Thompson",Print production planner,P346,beatae,Clothing,Adams PLC,3427.87
O2700,CU316,2025-03-04,pending,3994.83,CU316,C1741,2021-11-24,inactive,retail,C1741,samantha73@gmail.com,Bobby Diaz,481-762-9517,Egypt,South Andrewtown,"3345 Mitchell Stravenue Apt. 900
Jessicahaven, MI 21630","Russell, Martinez and Gibson",Equality and diversity officer,P28,doloremque,Electronics,Smith LLC,3599.33
O2701,CU498,2024-07-29,cancelled,870.77,CU498,C2292,2025-09-01,inactive,corporate,C2292,david52@yahoo.com,Natasha Miller,001-565-012-0151x535,Egypt,Singletonborough,"74895 Henry Course Suite 491
Kaneview, OR 95831",Torres PLC,Oceanographer,P216,enim,Clothing,Fisher LLC,3007.05
O2702,CU1797,2026-02-19,shipped,5110.64,CU1797,C193,2023-06-28,inactive,corporate,C193,angela98@gmail.com,Kevin Gray,(086)073-7635x52918,Egypt,South Markhaven,"500 Carter Points Suite 045
Lake Maria, MN 26456","Underwood, Nichols and Boyd",Fine artist,P239,reprehenderit,Food,"Anderson, Nguyen and Randolph",1247.82
O2703,CU174,2026-04-26,pending,9260.49,CU174,C1181,2024-01-17,active,corporate,C1181,lloydshane@gmail.com,Lori Hays,4065051709,Egypt,East Jacquelineside,"506 Phillips Stravenue
Hoffmanland, WV 93997",Aguilar and Sons,Theatre manager,P104,nemo,Clothing,York Ltd,2714.23
O2704,CU486,2024-09-20,shipped,2580.44,CU486,C1525,2021-11-22,inactive,corporate,C1525,austin93@love.com,Sharon Johnson,+1-923-276-7643x7918,Egypt,South Lukestad,"4554 Bryant Curve Apt. 754
Perezhaven, DC 50553",Phillips-Hunter,Biomedical scientist,P92,minima,Food,"Thompson, Bender and Collins",738.71
O2705,CU786,2025-05-22,cancelled,6299.8,CU786,C78,2023-06-22,inactive,retail,C78,fflowers@gmail.com,Carla Garza,701-131-8331x0549,Egypt,Jimenezland,"183 Christopher Village
Butlerville, MN 44638",Rodriguez-Rhodes,Dealer,P403,nobis,Electronics,Vang PLC,2537.9
O2706,CU1441,2025-03-07,shipped,1867.41,CU1441,C733,2023-06-14,active,retail,C733,katherine83@harris-baker.com,Amanda Taylor,397.528.6236x335,Egypt,Laurenfurt,"PSC 3774, Box 4753
APO AP 56435",Howell-Tanner,Ceramics designer,P92,minima,Food,"Thompson, Bender and Collins",738.71
O2707,CU1286,2024-08-03,shipped,4086.24,CU1286,C494,2022-02-01,active,corporate,C494,michele55@hotmail.com,Jessica Nguyen,+1-195-274-0153x8454,Egypt,East Jamie,"31170 Sarah Gateway Apt. 540
Jacquelineport, AL 48247","Martinez, Murphy and Garcia","Engineer, building services",P409,ex,Electronics,"Adams, Ochoa and Thomas",1890.66
O2708,CU1161,2024-08-23,pending,6825.83,CU1161,C2405,2022-08-11,active,corporate,C2405,monicajohnson@rodriguez.com,Angela Mcguire,001-498-524-4041x0825,Egypt,Port Alyssa,"243 Savage Plain Apt. 424
Cookville, LA 66311","Lawson, Moran and Melton","Librarian, public",P249,ab,Clothing,Hebert-Ramirez,4873.74
O2709,CU1595,2026-02-23,shipped,9261.58,CU1595,C203,2024-06-03,inactive,retail,C203,sara19@welch-gutierrez.com,Nicole Jackson,001-022-163-5733x304,Egypt,East Josephshire,"276 Eric Village Suite 620
Duffychester, WY 65451",Jones-Mccoy,Medical sales representative,P396,maiores,Clothing,Kelley-Michael,617.28
O2710,CU844,2025-07-16,pending,5077.97,CU844,C1578,2025-06-27,inactive,retail,C1578,pinedajennifer@rodriguez.net,Sharon Day,900.948.3572,Egypt,Johnmouth,"299 Barnes Trace
Thorntonborough, NH 84730",Hicks-Johnson,Chief of Staff,P240,asperiores,Clothing,"Vargas, Morris and Adams",4723.75
O2711,CU865,2026-04-07,pending,489.29,CU865,C1429,2022-01-01,inactive,retail,C1429,heididouglas@zavala.com,David Wong,(702)379-9629,Egypt,South Lisaview,"07540 Gray Divide
East Michaelport, MO 28064","Perez, Garcia and Mason","Administrator, education",P374,quae,Food,"Smith, Gray and Baker",825.92
O2712,CU1761,2024-08-29,pending,5922.21,CU1761,C1548,2024-09-19,inactive,corporate,C1548,nkelly@hotmail.com,Susan Henderson,001-782-278-4424,Egypt,East John,"6863 Rosales Ports
Bradleychester, PA 23441",Quinn-Ford,Race relations officer,P407,ratione,Electronics,Webb Ltd,4993.63
O2713,CU2878,2025-11-02,shipped,3085.85,CU2878,C1269,2025-07-07,active,corporate,C1269,favery@gmail.com,Casey Schmitt,+1-815-728-5979x362,Egypt,Ryanberg,"5146 Elliott Cape Suite 814
Lisaburgh, TN 86140","Skinner, Norman and Mason",Primary school teacher,P168,debitis,Electronics,"Young, Wright and Medina",1819.06
O2714,CU2590,2024-12-22,pending,7365.37,CU2590,C1516,2022-08-07,inactive,corporate,C1516,davidwilliams@bowen.org,Michael Nguyen,951-700-7314,Egypt,East Danielstad,"7654 Ryan Burgs Apt. 468
North Holly, MN 86627",Callahan and Sons,Textile designer,P232,ex,Electronics,"Morris, Hunt and Aguilar",2730.69
O2715,CU1315,2026-02-02,shipped,5086.45,CU1315,C2376,2024-04-06,active,retail,C2376,jeremiah27@yahoo.com,Aaron Burton,(623)375-4693x806,Egypt,Knightburgh,"680 Burke Freeway Apt. 288
South Wendy, PA 25876","Keller, Holt and Salazar",Corporate treasurer,P422,ab,Electronics,Contreras-Lloyd,2045.24
O2716,CU870,2025-04-13,cancelled,5745.04,CU870,C138,2025-11-05,inactive,corporate,C138,smithashley@hotmail.com,Justin Henderson,+1-741-935-5051x8028,Egypt,Charlesside,"USCGC Davis
FPO AA 76435",Romero-Maldonado,Lexicographer,P374,quae,Food,"Smith, Gray and Baker",825.92
O2717,CU1171,2026-04-13,cancelled,2005.81,CU1171,C839,2025-06-26,active,retail,C839,agriffith@davis-bailey.com,Karen Allen,501-404-7689,Egypt,Maryberg,"2727 Michelle Camp
New Ashley, MO 58450",Jones PLC,Agricultural consultant,P123,dolor,Clothing,Esparza PLC,2532.74
O2718,CU463,2026-01-31,shipped,889.5,CU463,C1449,2024-01-05,inactive,retail,C1449,marcmedina@gibbs.com,Deborah Mercado,+1-849-732-3464x54356,Egypt,Stevenmouth,"6899 Kelly Spring Suite 195
Port Kathleen, DE 97499",Mcdonald-Hall,"Designer, furniture",P248,quo,Food,Bowers-Phillips,2204.38
O2719,CU6,2025-11-21,pending,2343.83,CU6,C855,2025-12-11,active,corporate,C855,paul51@chambers-richards.com,Charles Dunn,572.897.1343x753,Egypt,Meltonport,"407 Jennifer Meadows
Adriennechester, ME 91306",Sloan Ltd,Food technologist,P364,soluta,Electronics,Sherman LLC,183.75
O2720,CU2391,2026-02-28,cancelled,3595.15,CU2391,C2102,2021-10-08,inactive,corporate,C2102,miguel23@gmail.com,Thomas Bauer,(461)479-7619x2653,Egypt,Ronaldview,"93955 Morales Harbor
West Laura, TN 32146","Reid, Maxwell and Sullivan","Scientist, research (maths)",P227,earum,Food,Smith Group,3424.01
O2721,CU181,2024-08-14,shipped,896.7,CU181,C1004,2024-06-19,active,corporate,C1004,dawnpalmer@gmail.com,Anthony Johnston Jr.,798.720.2367x45092,Egypt,Fernandezview,"8772 Francis Lodge Apt. 329
Hensleyfurt, IL 59318",Martin-Powell,"Engineer, drilling",P492,beatae,Clothing,Weber Group,2689.47
O2722,CU120,2026-02-10,shipped,999.88,CU120,C2244,2022-03-07,active,retail,C2244,kristina37@yahoo.com,Christopher Heath,001-350-038-5823x7842,Egypt,Leeberg,"83564 Nelson Inlet
Johnsonville, NV 27142",Ingram and Sons,"Designer, industrial/product",P232,ex,Electronics,"Morris, Hunt and Aguilar",2730.69
O2723,CU1020,2024-11-24,cancelled,5013.35,CU1020,C620,2023-01-03,active,corporate,C620,kerralexander@yahoo.com,Shawn Miller,4062369182,Egypt,Lake Ian,"636 Mary Club Suite 072
West Davidmouth, MT 96592",Edwards and Sons,Aeronautical engineer,P352,voluptatum,Electronics,"Simmons, Brown and Dudley",2991.74
O2724,CU1344,2025-06-10,pending,5590.12,CU1344,C2870,2022-08-26,inactive,retail,C2870,williammckenzie@hotmail.com,Nicole Harmon MD,586.272.6045x57866,Egypt,Katherinechester,"PSC 6763, Box 9088
APO AP 95250",Nelson Ltd,Toxicologist,P3,voluptatibus,Food,Bauer PLC,4706.84
O2725,CU2076,2025-01-24,shipped,3664.53,CU2076,C2777,2022-10-11,inactive,retail,C2777,gardnerjessica@cross-thompson.net,Aaron Jones,888.216.3885,Egypt,Christopherland,"9867 Tiffany Port Suite 543
South Derektown, OR 28304",Huffman-Lewis,Youth worker,P412,quod,Clothing,"Anderson, Ayala and Simon",4902.62
O2726,CU1663,2025-08-23,pending,7959.93,CU1663,C483,2023-04-17,active,retail,C483,thomaskatherine@yahoo.com,Megan Bowen,388.951.8752x4328,Egypt,Robinsonmouth,"168 Brent Dale
Littleside, MO 96912",Casey-Welch,"Surveyor, rural practice",P120,pariatur,Clothing,"Hill, Davies and Baker",3181.93
O2727,CU1317,2026-04-20,pending,9438.06,CU1317,C1668,2025-12-21,inactive,retail,C1668,lorihardy@navarro.net,Lauren Williams,163.442.5352,Egypt,North Donald,"2593 Andrew Ridge Suite 185
Anthonyberg, WY 78689",Chavez Inc,Outdoor activities/education manager,P417,tempora,Food,Taylor LLC,4555.95
O2728,CU1625,2025-09-26,pending,1028.44,CU1625,C2163,2025-08-26,inactive,corporate,C2163,clarkjoel@newman-solis.com,Wendy Figueroa,001-640-459-7583x82692,Egypt,Evansmouth,"545 Ralph Vista Suite 012
Thompsonburgh, NE 83613","Larson, Ward and Roberts",Games developer,P275,vero,Clothing,Lee Ltd,1185.86
O2729,CU2032,2026-02-01,cancelled,5149.41,CU2032,C2937,2022-05-07,active,corporate,C2937,kim39@hall-gomez.info,Jacob Cummings,+1-229-846-6521x38198,Egypt,Zacharystad,"91067 Philip Divide
Parkston, OR 48840",Pennington-Scott,"Therapist, sports",P476,odit,Food,Hernandez-Roberts,4421.42
O2730,CU586,2024-06-13,pending,4980.0,CU586,C228,2021-11-26,active,retail,C228,bakerapril@vega-payne.info,Scott Contreras,(560)398-0171x287,Egypt,Port Andrewchester,"04649 Brandy Burgs
Terrellside, FL 84706",Lewis Group,Chief Marketing Officer,P119,unde,Electronics,"Miller, Carroll and Rodriguez",1540.7
O2731,CU1717,2025-08-29,pending,9737.25,CU1717,C2493,2021-07-12,inactive,retail,C2493,vanessamadden@hotmail.com,Kenneth Ramirez,001-746-820-6106x657,Egypt,Danielland,"USS Simpson
FPO AE 33271","Roberts, Cohen and Roberts",Customer service manager,P70,totam,Food,"James, Collins and Lopez",3321.6
O2732,CU2493,2025-01-29,cancelled,2247.54,CU2493,C413,2024-12-15,inactive,retail,C413,mward@weber.com,Laura Patel,+1-130-113-2281x0217,Egypt,Port Sheila,"4494 Kimberly Garden Suite 414
South Donnachester, AR 44597","Jones, Griffin and Potts",Commercial/residential surveyor,P154,nobis,Food,Brewer-Rivera,3354.78
O2733,CU1479,2026-04-02,pending,9748.78,CU1479,C428,2021-10-13,inactive,corporate,C428,gbanks@long.info,Amy Acevedo,533-776-5325x41063,Egypt,East Christopherbury,"22116 Lopez Station Suite 758
South Rodneymouth, PA 02888",Salas LLC,Video editor,P372,commodi,Electronics,Rivers-Williams,3859.84
O2734,CU786,2025-07-14,shipped,1430.34,CU786,C78,2023-06-22,inactive,retail,C78,fflowers@gmail.com,Carla Garza,701-131-8331x0549,Egypt,Jimenezland,"183 Christopher Village
Butlerville, MN 44638",Rodriguez-Rhodes,Dealer,P283,illo,Electronics,"Gross, Cisneros and Day",4923.41
O2735,CU2071,2024-08-25,shipped,1633.81,CU2071,C696,2022-03-18,inactive,corporate,C696,petersonrichard@gmail.com,Scott Williams,(820)609-5654,Egypt,West Scottstad,"598 Price Squares Apt. 687
Stevenbury, RI 13897",Combs and Sons,Records manager,P421,amet,Food,Rodriguez Group,1599.16
O2736,CU77,2025-11-29,pending,3408.79,CU77,C2537,2024-05-23,inactive,retail,C2537,billy96@hotmail.com,Darryl Andersen,+1-923-883-6447x8414,Egypt,South Jaredton,"PSC 0187, Box 0502
APO AP 79120",Acosta PLC,"Investment banker, corporate",P444,aperiam,Food,Estes-Rodriguez,477.66
O2737,CU2688,2025-05-28,cancelled,8263.95,CU2688,C1935,2024-07-22,inactive,retail,C1935,htaylor@yahoo.com,Wayne Foster,(607)916-3541x272,Egypt,North Coryborough,"3167 Chad Ranch Apt. 402
Johnsonshire, UT 36051","Young, Clark and Reese",Insurance claims handler,P194,rem,Clothing,"Morales, Wilson and Williams",1766.49
O2738,CU855,2025-09-13,shipped,8091.73,CU855,C2043,2024-06-16,inactive,corporate,C2043,piercecharles@miller.com,Debra Edwards,268.630.3217x045,Egypt,North Derrick,"95995 Brian Crossing
East Mollyland, NM 46598",Holloway PLC,Tree surgeon,P66,laudantium,Food,Allen-Bridges,2718.55
O2739,CU948,2025-08-18,cancelled,3243.95,CU948,C1942,2026-02-12,inactive,corporate,C1942,millerjared@hotmail.com,Michelle Reyes,345.172.8365x427,Egypt,North Adam,"613 Raymond Skyway Apt. 424
Bethland, KS 43151",French-Hawkins,Intelligence analyst,P16,voluptatibus,Food,Howard Ltd,247.93
O2740,CU2993,2026-02-12,cancelled,4234.77,CU2993,C2888,2022-05-16,inactive,retail,C2888,courtneydawson@yahoo.com,Brenda Fisher,001-843-899-0565x713,Egypt,North Ericburgh,"5450 Todd Estate Suite 816
New Lisafort, TN 36768",Williams PLC,Advertising account planner,P77,eum,Electronics,Hamilton LLC,2805.17
